,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1116,1,1,1,9070,1,1,160.0,1,3,38,1.0,9.0,152.0,1,0,0,0,0,19.0,0,0.0,5.0,5.0,0.0,0.0,0,0.0,6.0,0.0,0.0,0.0,0,10.8,1.4,1.74,Dropout
1117,1,1,1,9500,1,1,138.0,1,38,19,9.0,5.0,144.3,0,0,1,0,0,20.0,0,0.0,7.0,9.0,6.0,12.7,0,0.0,8.0,8.0,7.0,13.571428571428571,0,13.9,-0.3,0.79,Graduate
1119,1,17,1,9500,1,1,127.0,1,19,38,5.0,9.0,129.5,1,0,1,0,1,20.0,0,0.0,7.0,7.0,6.0,12.333333333333334,0,0.0,7.0,7.0,6.0,12.333333333333334,0,7.6,2.6,0.32,Graduate
1121,1,1,3,9670,1,1,111.0,1,1,1,5.0,5.0,105.4,0,0,1,0,0,20.0,0,0.0,5.0,6.0,5.0,13.333333333333334,0,0.0,5.0,6.0,5.0,13.2,0,7.6,2.6,0.32,Graduate
1122,1,42,1,9500,1,1,100.0,1,1,19,4.0,8.0,136.0,1,0,1,0,0,21.0,0,4.0,7.0,9.0,7.0,14.355555555555554,0,5.0,8.0,8.0,8.0,13.49375,0,15.5,2.8,-4.06,Graduate
1123,1,44,1,9003,1,39,160.0,1,37,38,9.0,9.0,160.0,0,1,1,0,1,19.0,0,0.0,6.0,8.0,6.0,13.0,0,0.0,6.0,11.0,5.0,13.0,0,15.5,2.8,-4.06,Graduate
1124,1,1,1,9773,1,1,152.0,1,38,37,9.0,9.0,139.1,0,0,1,0,1,19.0,0,0.0,6.0,6.0,6.0,12.833333333333334,0,0.0,6.0,6.0,6.0,13.5,0,16.2,0.3,-0.92,Graduate
1125,1,1,2,9670,1,1,144.0,1,37,38,9.0,9.0,126.9,0,0,1,0,1,21.0,0,0.0,5.0,5.0,5.0,13.2,0,0.0,5.0,5.0,4.0,13.0,0,9.4,-0.8,-3.12,Graduate
1126,1,39,1,9500,1,3,133.8,1,3,37,2.0,10.0,184.0,0,0,1,0,0,28.0,0,0.0,7.0,9.0,7.0,17.005555555555556,0,1.0,8.0,9.0,8.0,16.582222222222224,0,15.5,2.8,-4.06,Graduate
1127,1,1,1,9238,1,1,125.0,1,37,38,9.0,9.0,125.0,1,1,0,0,1,19.0,0,0.0,6.0,8.0,5.0,10.6,0,0.0,6.0,8.0,5.0,11.0,0,10.8,1.4,1.74,Graduate
1128,1,1,1,9147,1,1,150.0,1,37,37,9.0,6.0,138.5,0,0,1,0,1,18.0,0,0.0,5.0,5.0,5.0,14.0,0,0.0,5.0,6.0,5.0,13.6,0,12.4,0.5,1.79,Graduate
1129,2,17,5,9500,1,1,143.0,1,37,38,5.0,8.0,133.5,1,0,1,0,1,18.0,0,0.0,8.0,8.0,7.0,12.114285714285714,0,0.0,8.0,8.0,7.0,12.114285714285714,0,12.7,3.7,-1.7,Graduate
1130,1,1,3,9500,1,1,145.0,1,19,37,7.0,7.0,141.5,1,0,1,0,1,18.0,0,0.0,8.0,8.0,8.0,13.05875,0,0.0,8.0,8.0,8.0,13.05875,0,9.4,-0.8,-3.12,Graduate
1131,1,42,1,9500,1,1,120.0,1,1,2,9.0,3.0,130.0,1,0,1,0,0,22.0,0,4.0,8.0,8.0,7.0,13.285714285714286,0,4.0,8.0,8.0,7.0,13.285714285714286,0,12.7,3.7,-1.7,Graduate
1133,1,1,1,9500,1,1,145.0,1,19,1,9.0,5.0,145.0,0,0,1,0,1,18.0,0,0.0,7.0,7.0,7.0,14.071428571428571,0,0.0,8.0,8.0,8.0,15.1625,0,13.9,-0.3,0.79,Graduate
1134,1,17,1,9254,1,1,122.0,1,37,37,5.0,6.0,114.3,0,0,0,0,0,20.0,0,0.0,6.0,0.0,0.0,0.0,0,0.0,6.0,0.0,0.0,0.0,0,15.5,2.8,-4.06,Dropout
1135,1,44,1,171,1,39,110.0,1,37,37,5.0,6.0,108.3,0,0,0,0,0,26.0,0,4.0,9.0,9.0,4.0,11.25,0,3.0,10.0,12.0,3.0,11.0,0,12.4,0.5,1.79,Dropout
1136,1,1,3,9070,1,1,136.0,1,37,38,9.0,9.0,125.2,1,0,1,0,1,18.0,0,0.0,6.0,6.0,6.0,14.0,0,0.0,6.0,8.0,6.0,13.625,0,10.8,1.4,1.74,Graduate
1137,1,1,1,9254,1,1,145.0,1,1,38,4.0,9.0,131.7,1,0,1,0,1,21.0,0,0.0,6.0,8.0,6.0,12.166666666666666,0,0.0,6.0,11.0,3.0,11.666666666666666,0,10.8,1.4,1.74,Dropout
1138,1,17,4,9500,1,1,141.0,1,38,37,3.0,3.0,126.3,1,0,1,0,0,18.0,0,0.0,8.0,8.0,7.0,13.297142857142855,0,0.0,8.0,8.0,7.0,13.297142857142855,0,10.8,1.4,1.74,Graduate
1139,1,1,1,9085,1,1,149.0,1,19,19,4.0,6.0,147.6,1,0,1,0,0,20.0,0,0.0,6.0,14.0,6.0,13.923076923076923,0,0.0,6.0,9.0,6.0,14.25,0,15.5,2.8,-4.06,Graduate
1140,1,1,6,9500,1,1,130.0,1,38,19,5.0,6.0,125.1,1,0,1,0,0,18.0,0,0.0,7.0,11.0,7.0,13.37,0,0.0,8.0,13.0,7.0,12.833333333333334,0,15.5,2.8,-4.06,Graduate
1142,1,1,1,9670,1,1,128.0,1,1,1,2.0,2.0,130.8,1,0,1,0,0,20.0,0,0.0,5.0,5.0,4.0,15.0,0,0.0,5.0,5.0,4.0,13.75,0,7.6,2.6,0.32,Dropout
1143,1,1,1,9853,1,1,152.0,1,19,19,9.0,5.0,154.1,0,1,1,0,1,18.0,0,0.0,6.0,6.0,6.0,13.333333333333334,0,0.0,6.0,7.0,6.0,12.571428571428571,0,12.7,3.7,-1.7,Graduate
1145,1,1,2,8014,0,1,107.0,1,19,11,0.0,0.0,103.5,1,0,1,0,0,22.0,0,0.0,6.0,7.0,5.0,13.4,0,0.0,6.0,9.0,5.0,12.2,0,7.6,2.6,0.32,Graduate
1147,1,51,1,9991,0,1,141.0,1,19,38,5.0,7.0,100.0,0,0,1,0,0,21.0,0,1.0,5.0,9.0,4.0,11.5,0,1.0,5.0,5.0,5.0,11.4,0,8.9,1.4,3.51,Graduate
1149,1,1,1,9500,1,1,148.0,1,19,19,4.0,4.0,133.8,0,0,1,0,0,18.0,0,0.0,8.0,8.0,7.0,13.485714285714284,0,0.0,8.0,8.0,7.0,13.485714285714284,0,12.7,3.7,-1.7,Graduate
1150,1,1,1,9070,1,1,130.0,1,12,19,4.0,5.0,118.5,0,0,1,0,1,18.0,0,0.0,6.0,6.0,6.0,12.0,0,0.0,6.0,8.0,6.0,11.285714285714286,0,8.9,1.4,3.51,Graduate
1151,1,17,1,171,1,1,145.0,1,37,37,9.0,1.0,150.3,1,0,1,0,0,19.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,15.5,2.8,-4.06,Dropout
1154,1,1,3,9500,1,1,135.0,1,1,37,7.0,7.0,120.5,1,0,1,0,0,19.0,0,0.0,8.0,11.0,7.0,13.258571428571427,0,0.0,8.0,11.0,7.0,13.258571428571427,0,10.8,1.4,1.74,Graduate
1156,1,17,1,9254,1,1,123.0,1,38,37,9.0,7.0,120.6,1,0,0,0,0,19.0,0,0.0,6.0,9.0,3.0,11.666666666666666,0,0.0,6.0,15.0,1.0,10.0,0,10.8,1.4,1.74,Dropout
1157,1,16,4,9254,1,1,126.0,1,38,37,9.0,7.0,118.7,1,0,1,0,1,21.0,0,0.0,6.0,7.0,6.0,13.571428571428571,0,0.0,6.0,6.0,6.0,12.5,0,8.9,1.4,3.51,Graduate
1158,1,1,2,9773,1,1,150.0,41,1,37,9.0,7.0,130.8,0,0,1,0,1,20.0,1,0.0,6.0,9.0,5.0,11.8,0,0.0,6.0,9.0,5.0,11.833333333333334,0,15.5,2.8,-4.06,Graduate
1159,1,1,1,9147,1,1,121.0,1,19,19,3.0,9.0,112.6,1,0,1,0,1,20.0,0,0.0,5.0,7.0,5.0,14.2,0,0.0,5.0,7.0,5.0,13.285714285714286,0,11.1,0.6,2.02,Graduate
1160,1,39,1,9991,0,19,133.1,1,37,37,9.0,9.0,117.2,0,0,1,0,0,41.0,0,0.0,5.0,8.0,5.0,11.0,0,0.0,5.0,6.0,5.0,11.8,1,7.6,2.6,0.32,Graduate
1162,1,17,3,9500,1,1,139.0,1,38,1,9.0,5.0,131.8,1,0,1,0,0,18.0,0,0.0,8.0,8.0,7.0,14.652857142857142,0,0.0,8.0,8.0,7.0,14.652857142857142,0,10.8,1.4,1.74,Graduate
1163,2,39,1,8014,0,1,160.0,1,37,37,3.0,4.0,97.0,0,0,1,0,1,35.0,0,0.0,6.0,9.0,6.0,11.333333333333334,0,0.0,6.0,6.0,6.0,11.333333333333334,0,15.5,2.8,-4.06,Graduate
1164,1,39,1,9500,1,1,110.0,1,37,37,9.0,9.0,130.0,0,1,0,0,0,32.0,0,0.0,7.0,12.0,4.0,13.7,0,0.0,7.0,7.0,0.0,0.0,0,16.2,0.3,-0.92,Dropout
1165,1,39,1,8014,0,40,140.0,1,19,37,5.0,9.0,148.0,0,0,1,0,0,37.0,0,7.0,11.0,11.0,11.0,13.727272727272728,0,4.0,8.0,8.0,8.0,14.75,0,12.4,0.5,1.79,Graduate
1166,2,39,2,9147,1,3,130.0,1,3,37,9.0,9.0,103.4,0,0,1,0,0,30.0,0,4.0,7.0,9.0,7.0,11.75,0,3.0,8.0,12.0,7.0,11.142857142857142,0,12.7,3.7,-1.7,Dropout
1167,1,43,2,9773,1,1,132.0,1,19,19,0.0,0.0,127.1,0,0,1,1,0,23.0,0,0.0,6.0,9.0,6.0,12.333333333333334,0,0.0,6.0,11.0,5.0,13.0,0,7.6,2.6,0.32,Graduate
1168,1,17,2,9773,1,1,139.0,1,3,1,2.0,7.0,124.0,1,0,1,0,1,20.0,0,0.0,6.0,6.0,6.0,14.0,0,0.0,6.0,7.0,6.0,13.857142857142858,0,15.5,2.8,-4.06,Dropout
1169,1,1,1,9670,1,1,135.0,1,19,37,5.0,7.0,121.4,0,0,1,1,0,21.0,0,0.0,5.0,7.0,4.0,11.5,0,0.0,5.0,6.0,4.0,11.75,0,9.4,-0.8,-3.12,Graduate
1170,1,1,1,9147,1,1,117.0,1,38,19,5.0,7.0,118.1,0,0,1,1,0,19.0,0,0.0,5.0,6.0,5.0,11.2,0,0.0,5.0,5.0,5.0,13.2,0,12.4,0.5,1.79,Graduate
1171,1,17,4,9500,1,1,137.0,1,1,19,4.0,3.0,121.3,1,0,1,1,1,18.0,0,0.0,8.0,8.0,7.0,15.07,0,0.0,8.0,8.0,7.0,15.07,0,10.8,1.4,1.74,Graduate
1172,1,42,1,9119,1,1,144.0,1,34,34,0.0,0.0,119.5,0,0,1,1,0,18.0,0,0.0,5.0,6.0,1.0,10.0,0,0.0,5.0,7.0,1.0,12.0,0,10.8,1.4,1.74,Dropout
1174,1,18,1,9670,1,1,140.0,1,1,37,9.0,9.0,130.2,1,0,1,1,0,22.0,0,0.0,6.0,11.0,4.0,13.0,0,0.0,6.0,11.0,4.0,12.6,0,12.7,3.7,-1.7,Graduate
1175,1,17,4,9254,1,1,130.0,1,19,1,5.0,5.0,130.0,1,0,1,1,0,18.0,0,0.0,6.0,7.0,4.0,11.0,0,0.0,6.0,7.0,3.0,11.25,0,16.2,0.3,-0.92,Dropout
1176,1,16,2,9238,1,1,130.0,1,37,37,5.0,6.0,126.9,1,0,1,0,0,18.0,0,0.0,6.0,8.0,6.0,13.571428571428571,0,0.0,6.0,11.0,5.0,12.166666666666666,0,9.4,-0.8,-3.12,Graduate
1177,1,1,2,9070,1,1,152.0,101,2,1,9.0,1.0,168.5,1,0,1,1,0,21.0,1,0.0,6.0,7.0,5.0,14.6,0,0.0,6.0,6.0,5.0,14.2,0,16.2,0.3,-0.92,Graduate
1178,2,39,1,9500,1,1,133.1,1,37,37,9.0,9.0,130.0,0,1,1,0,0,38.0,0,0.0,7.0,13.0,3.0,11.833333333333334,0,0.0,7.0,14.0,2.0,10.0,0,16.2,0.3,-0.92,Dropout
1179,1,18,1,9130,1,1,140.0,1,38,37,9.0,9.0,122.8,0,0,1,0,1,19.0,0,0.0,7.0,11.0,7.0,12.625,0,0.0,8.0,11.0,8.0,12.5125,0,12.7,3.7,-1.7,Graduate
1180,2,39,1,9500,1,1,133.1,1,37,37,9.0,9.0,110.0,0,0,1,0,0,36.0,0,0.0,7.0,12.0,4.0,11.5,0,0.0,7.0,14.0,3.0,12.333333333333334,0,16.2,0.3,-0.92,Dropout
1181,1,16,1,9085,1,1,140.0,1,1,1,9.0,9.0,127.1,1,0,1,0,0,18.0,0,0.0,5.0,8.0,4.0,13.25,1,0.0,5.0,10.0,4.0,10.5,0,12.7,3.7,-1.7,Graduate
1182,1,1,3,9500,1,1,133.1,1,19,19,5.0,5.0,108.5,1,0,1,0,0,19.0,0,0.0,7.0,9.0,7.0,12.60625,0,0.0,8.0,12.0,6.0,11.9,0,12.4,0.5,1.79,Graduate
1183,1,53,1,9085,1,42,140.0,1,19,38,9.0,9.0,138.2,0,1,0,0,0,21.0,0,7.0,10.0,15.0,8.0,13.75,0,4.0,9.0,17.0,5.0,13.2,0,8.9,1.4,3.51,Dropout
1185,1,1,1,9238,1,1,135.0,1,19,19,9.0,9.0,124.5,0,0,1,0,1,18.0,0,0.0,6.0,11.0,5.0,11.142857142857142,0,0.0,6.0,8.0,6.0,12.285714285714286,0,16.2,0.3,-0.92,Graduate
1187,1,17,1,9147,1,1,140.0,1,37,37,9.0,7.0,132.3,1,0,1,0,0,20.0,0,0.0,5.0,9.0,1.0,10.0,0,0.0,5.0,10.0,1.0,11.0,0,7.6,2.6,0.32,Dropout
1188,1,17,1,9254,1,1,128.0,1,19,1,5.0,7.0,120.7,1,1,1,0,0,18.0,0,0.0,6.0,8.0,6.0,11.666666666666666,0,0.0,6.0,10.0,4.0,11.5,0,13.9,-0.3,0.79,Graduate
1189,1,1,1,9670,1,1,141.0,1,1,19,4.0,4.0,132.6,0,0,1,0,1,18.0,0,0.0,6.0,8.0,6.0,14.0,0,0.0,6.0,7.0,6.0,13.142857142857142,0,11.1,0.6,2.02,Graduate
1190,1,7,2,9130,1,3,140.0,1,34,34,0.0,0.0,140.0,0,0,1,0,0,25.0,0,0.0,5.0,9.0,0.0,0.0,4,0.0,5.0,9.0,0.0,0.0,3,10.8,1.4,1.74,Dropout
1191,1,1,6,9500,1,1,139.0,1,1,1,4.0,4.0,124.5,1,0,1,0,0,19.0,0,0.0,8.0,9.0,7.0,12.04142857142857,0,0.0,8.0,9.0,7.0,12.04142857142857,0,10.8,1.4,1.74,Graduate
1192,1,1,1,171,1,1,142.0,1,19,19,7.0,7.0,142.0,1,0,1,0,1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,13.9,-0.3,0.79,Graduate
1193,1,7,1,9254,1,40,130.0,1,1,1,3.0,6.0,130.0,0,0,1,0,0,39.0,0,12.0,13.0,14.0,13.0,13.76923076923077,0,9.0,12.0,16.0,12.0,14.583333333333334,0,13.9,-0.3,0.79,Graduate
1194,2,39,1,9003,1,1,130.0,1,38,37,9.0,9.0,144.0,0,0,1,0,0,29.0,0,13.0,6.0,20.0,18.0,15.444444444444445,0,11.0,13.0,13.0,13.0,15.307692307692308,0,15.5,2.8,-4.06,Graduate
1196,1,7,1,9070,1,3,140.0,1,37,2,9.0,3.0,140.0,0,0,0,0,0,23.0,0,0.0,3.0,3.0,2.0,10.0,0,0.0,6.0,0.0,0.0,0.0,0,10.8,1.4,1.74,Dropout
1197,1,42,1,9853,1,1,120.0,1,1,37,5.0,5.0,113.9,1,0,1,0,0,21.0,0,0.0,6.0,8.0,4.0,12.25,0,0.0,6.0,13.0,3.0,10.333333333333334,0,12.7,3.7,-1.7,Dropout
1198,1,1,1,9238,1,1,147.0,1,1,19,4.0,4.0,137.2,0,0,0,0,0,18.0,0,0.0,6.0,6.0,6.0,14.5,0,0.0,6.0,6.0,6.0,15.166666666666666,0,10.8,1.4,1.74,Graduate
1199,1,7,1,9085,1,40,140.0,1,1,19,5.0,5.0,140.0,1,0,1,0,0,23.0,0,0.0,6.0,7.0,6.0,15.571428571428571,0,0.0,6.0,8.0,6.0,16.375,0,12.4,0.5,1.79,Graduate
1200,1,1,1,9130,1,1,161.0,1,1,19,4.0,4.0,152.3,0,0,1,0,0,18.0,0,0.0,6.0,7.0,6.0,15.571428571428571,0,0.0,6.0,7.0,6.0,14.714285714285714,0,11.1,0.6,2.02,Graduate
1201,2,39,1,8014,0,19,133.1,1,37,37,4.0,8.0,112.5,0,0,1,0,0,32.0,0,0.0,6.0,8.0,5.0,13.8,0,0.0,6.0,7.0,6.0,12.166666666666666,0,9.4,-0.8,-3.12,Graduate
1202,2,39,2,9147,1,1,150.0,1,19,37,9.0,7.0,101.0,0,1,0,0,0,29.0,0,0.0,5.0,8.0,3.0,10.666666666666666,0,0.0,5.0,14.0,2.0,14.8,0,10.8,1.4,1.74,Dropout
1203,1,1,6,9238,1,1,113.0,1,1,38,5.0,7.0,112.3,1,1,1,0,1,20.0,0,0.0,6.0,8.0,5.0,11.6,0,0.0,6.0,8.0,4.0,11.75,0,8.9,1.4,3.51,Graduate
1204,1,39,1,9238,1,1,140.0,1,34,34,0.0,0.0,114.0,1,0,0,0,0,28.0,0,0.0,6.0,11.0,1.0,13.0,0,0.0,6.0,12.0,0.0,0.0,0,9.4,-0.8,-3.12,Dropout
1205,1,7,1,9147,1,3,130.0,1,38,38,1.0,9.0,130.0,0,0,1,0,0,27.0,0,0.0,5.0,9.0,3.0,12.0,0,0.0,5.0,11.0,4.0,13.625,0,10.8,1.4,1.74,Graduate
1206,1,43,2,9500,1,1,120.0,1,37,34,5.0,0.0,121.5,0,1,1,0,0,22.0,0,11.0,14.0,14.0,12.0,12.333333333333334,2,11.0,14.0,14.0,12.0,12.333333333333334,2,7.6,2.6,0.32,Graduate
1208,1,7,1,8014,0,3,130.0,1,37,38,0.0,5.0,130.0,0,0,0,0,0,28.0,0,0.0,6.0,12.0,1.0,11.0,0,0.0,6.0,0.0,0.0,0.0,0,12.7,3.7,-1.7,Dropout
1209,2,39,1,9003,1,1,120.0,1,37,37,9.0,9.0,125.7,0,1,0,0,0,43.0,0,0.0,6.0,10.0,4.0,12.25,0,0.0,6.0,13.0,4.0,10.5,0,8.9,1.4,3.51,Dropout
1210,1,43,1,9130,1,1,140.0,1,37,37,9.0,9.0,128.0,1,0,0,0,0,32.0,0,0.0,7.0,7.0,0.0,0.0,7,0.0,8.0,8.0,0.0,0.0,7,10.8,1.4,1.74,Dropout
1212,2,39,1,9500,1,19,133.1,1,38,1,9.0,4.0,120.0,0,0,1,0,1,35.0,0,0.0,8.0,9.0,8.0,13.63,1,0.0,8.0,9.0,8.0,13.63,1,9.4,-0.8,-3.12,Graduate
1213,1,1,1,9670,1,1,130.0,1,37,37,0.0,0.0,117.8,1,0,1,0,0,21.0,0,0.0,5.0,8.0,3.0,13.0,0,0.0,5.0,7.0,4.0,11.5,1,7.6,2.6,0.32,Graduate
1215,1,1,1,9500,1,1,176.0,1,3,38,3.0,7.0,169.7,0,0,1,0,1,18.0,0,0.0,7.0,7.0,7.0,16.9,0,0.0,8.0,9.0,8.0,16.37777777777778,0,16.2,0.3,-0.92,Graduate
1216,1,17,4,9238,1,1,124.0,1,19,19,5.0,8.0,117.7,1,0,1,0,0,18.0,0,0.0,6.0,10.0,5.0,12.0,0,0.0,6.0,11.0,4.0,12.0,0,16.2,0.3,-0.92,Graduate
1217,1,44,1,8014,0,39,120.0,1,19,37,7.0,6.0,121.8,1,0,1,0,0,22.0,0,3.0,6.0,6.0,6.0,12.5,0,2.0,6.0,7.0,6.0,13.285714285714286,0,12.4,0.5,1.79,Graduate
1218,1,1,2,9500,1,1,140.0,1,1,1,4.0,10.0,128.3,1,0,1,0,0,19.0,0,0.0,8.0,8.0,7.0,12.764285714285714,0,0.0,8.0,8.0,7.0,12.764285714285714,0,10.8,1.4,1.74,Graduate
1219,1,18,2,9147,1,1,143.0,1,19,38,9.0,7.0,132.2,1,0,1,0,1,18.0,0,0.0,5.0,8.0,5.0,13.75,0,0.0,5.0,6.0,5.0,12.166666666666666,0,13.9,-0.3,0.79,Graduate
1220,1,1,2,171,1,1,136.0,1,39,1,3.0,4.0,134.3,1,1,1,0,0,19.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,12.4,0.5,1.79,Dropout
1221,1,1,1,9500,1,1,132.0,1,19,1,9.0,5.0,123.4,0,0,1,0,1,18.0,0,0.0,7.0,7.0,7.0,14.604285714285712,0,0.0,8.0,9.0,8.0,15.68333333333333,0,11.1,0.6,2.02,Graduate
1222,2,39,1,9991,0,19,133.1,1,19,39,5.0,3.0,121.7,0,1,0,0,0,31.0,0,0.0,5.0,7.0,0.0,0.0,0,0.0,5.0,7.0,0.0,0.0,0,16.2,0.3,-0.92,Dropout
1223,2,39,1,8014,0,19,100.0,1,1,19,1.0,5.0,130.0,0,1,1,0,1,33.0,0,0.0,6.0,9.0,5.0,13.833333333333334,0,0.0,6.0,7.0,6.0,12.5,0,9.4,-0.8,-3.12,Graduate
1224,1,1,3,9500,1,1,137.0,1,19,38,7.0,7.0,126.5,1,0,1,0,1,19.0,0,0.0,8.0,8.0,8.0,13.57625,0,0.0,8.0,8.0,8.0,13.57625,0,9.4,-0.8,-3.12,Graduate
1225,1,17,1,9238,1,1,153.0,1,38,38,7.0,7.0,159.7,1,0,1,0,1,18.0,0,0.0,6.0,7.0,6.0,15.142857142857142,0,0.0,6.0,6.0,6.0,15.833333333333334,0,12.7,3.7,-1.7,Graduate
1226,1,1,1,9147,1,1,160.0,1,9,19,4.0,3.0,151.3,0,0,1,0,0,23.0,0,0.0,5.0,8.0,3.0,10.666666666666666,0,0.0,5.0,8.0,5.0,11.6,0,7.6,2.6,0.32,Graduate
1227,1,17,1,9238,1,1,145.0,1,38,38,5.0,7.0,138.0,1,0,1,0,0,20.0,0,0.0,6.0,11.0,5.0,11.2,0,0.0,6.0,6.0,6.0,12.0,0,9.4,-0.8,-3.12,Graduate
1228,1,1,5,9500,1,1,137.0,1,38,38,4.0,8.0,126.5,1,0,1,0,0,18.0,0,0.0,8.0,8.0,8.0,13.76375,0,0.0,8.0,8.0,8.0,13.76375,0,9.4,-0.8,-3.12,Graduate
1230,1,1,1,9238,1,1,120.0,1,19,38,5.0,6.0,112.3,0,0,1,0,1,22.0,0,0.0,6.0,10.0,5.0,10.714285714285714,0,0.0,6.0,10.0,5.0,12.2,0,12.7,3.7,-1.7,Graduate
1231,1,1,1,9238,1,1,122.0,1,1,19,4.0,4.0,127.3,1,1,1,0,0,20.0,0,0.0,6.0,6.0,6.0,12.166666666666666,0,0.0,6.0,7.0,6.0,11.666666666666666,0,9.4,-0.8,-3.12,Graduate
1232,1,7,1,9500,1,3,130.0,1,19,38,4.0,10.0,130.0,1,0,1,0,0,23.0,0,1.0,7.0,8.0,6.0,14.357142857142858,0,1.0,7.0,8.0,6.0,14.357142857142858,0,7.6,2.6,0.32,Graduate
1233,1,17,2,9773,1,1,133.1,1,3,1,4.0,5.0,115.0,1,0,1,0,0,19.0,0,0.0,6.0,6.0,6.0,12.833333333333334,0,0.0,6.0,6.0,6.0,12.666666666666666,0,16.2,0.3,-0.92,Graduate
1234,1,17,6,9500,1,1,150.0,1,1,37,1.0,1.0,131.5,1,0,1,0,0,19.0,0,0.0,8.0,8.0,7.0,13.925714285714283,0,0.0,8.0,8.0,7.0,13.925714285714283,0,10.8,1.4,1.74,Graduate
1235,1,39,1,9991,0,1,133.1,1,19,38,7.0,4.0,125.7,0,0,1,0,0,26.0,0,0.0,5.0,9.0,2.0,12.0,0,0.0,5.0,9.0,3.0,11.0,0,10.8,1.4,1.74,Dropout
1236,1,1,6,9500,1,1,141.0,1,1,37,4.0,3.0,126.8,1,0,1,0,0,18.0,0,0.0,7.0,7.0,7.0,13.44285714285714,0,0.0,8.0,9.0,8.0,13.744444444444444,0,16.2,0.3,-0.92,Graduate
1237,1,18,1,9119,1,1,146.0,1,1,37,7.0,7.0,132.4,1,0,1,1,0,18.0,0,0.0,5.0,5.0,1.0,16.0,0,0.0,5.0,5.0,0.0,0.0,0,9.4,-0.8,-3.12,Dropout
1238,1,44,1,9003,1,39,150.0,1,38,37,9.0,9.0,150.0,1,0,1,1,0,20.0,0,0.0,6.0,8.0,6.0,13.125,0,0.0,6.0,10.0,6.0,13.2,0,16.2,0.3,-0.92,Graduate
1239,1,1,1,9670,1,1,133.1,1,3,1,4.0,4.0,95.0,0,0,1,1,0,19.0,0,0.0,6.0,7.0,0.0,0.0,0,0.0,6.0,6.0,0.0,0.0,0,15.5,2.8,-4.06,Dropout
1240,1,43,1,9991,0,1,120.0,1,37,37,9.0,9.0,128.2,0,0,0,1,0,32.0,0,5.0,9.0,9.0,5.0,11.4,0,4.0,4.0,4.0,4.0,11.0,0,10.8,1.4,1.74,Dropout
1241,2,39,1,9130,1,1,150.0,1,19,19,4.0,4.0,130.0,0,0,0,1,0,31.0,0,0.0,4.0,12.0,2.0,11.0,2,0.0,5.0,9.0,3.0,11.666666666666666,0,9.4,-0.8,-3.12,Dropout
1243,1,42,1,9085,1,39,140.0,1,19,3,9.0,1.0,159.9,1,0,1,0,0,21.0,0,2.0,6.0,14.0,5.0,13.666666666666666,0,2.0,6.0,10.0,5.0,13.0,0,16.2,0.3,-0.92,Graduate
1244,2,43,1,9991,0,1,140.0,1,37,37,4.0,9.0,100.0,0,0,0,0,0,31.0,0,2.0,6.0,10.0,4.0,11.75,0,0.0,5.0,6.0,1.0,10.0,0,12.7,3.7,-1.7,Dropout
1245,2,39,1,9853,1,1,133.1,1,37,37,5.0,5.0,116.5,0,0,1,0,0,34.0,0,0.0,7.0,11.0,1.0,10.0,0,0.0,7.0,7.0,1.0,13.0,0,16.2,0.3,-0.92,Dropout
1246,1,1,1,9238,1,1,128.0,1,19,19,9.0,9.0,120.0,0,0,1,0,1,18.0,0,0.0,6.0,8.0,6.0,13.5,0,0.0,6.0,9.0,6.0,12.833333333333334,0,11.1,0.6,2.02,Graduate
1247,1,1,3,9238,1,1,117.0,1,19,19,9.0,9.0,117.0,1,1,1,0,0,19.0,0,0.0,6.0,0.0,0.0,0.0,0,0.0,6.0,0.0,0.0,0.0,0,12.4,0.5,1.79,Dropout
1249,1,1,2,9853,1,1,124.0,1,38,37,5.0,3.0,118.1,1,0,0,0,0,18.0,0,0.0,6.0,11.0,3.0,13.0,0,0.0,6.0,10.0,5.0,11.8,0,9.4,-0.8,-3.12,Dropout
1250,1,1,1,9254,1,1,158.0,1,19,39,4.0,8.0,153.5,1,0,1,0,0,20.0,0,0.0,6.0,7.0,6.0,14.833333333333334,0,0.0,6.0,6.0,6.0,16.0,0,11.1,0.6,2.02,Graduate
